Temperature,pH,LobsterWeight,Temperature_Membership_Params,PH_Membership_Params,Temperature_Memberships,PH_Memberships,Takaran_Membership_Params,Takaran_Memberships,Alpha_Predikats,a_values
29.8,5.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.6, 'tinggi': 0.4}","{'asam': 0.6667, 'netral': 0.3333, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.6, 'Rule 2': 0.3333, 'Rule 7': 0.4, 'Rule 8': 0.3333}","[{'alpha_level': 0.6, 'a_values': [3.65, 4.35]}, {'alpha_level': 0.4, 'a_values': [3.0, 4.4]}, {'alpha_level': 0.333, 'a_values': [3.0, 5.0]}]"
29.9,5.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.55, 'tinggi': 0.45}","{'asam': 0.6667, 'netral': 0.3333, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.55, 'Rule 2': 0.3333, 'Rule 7': 0.45, 'Rule 8': 0.3333}","[{'alpha_level': 0.55, 'a_values': [3.64, 4.36]}, {'alpha_level': 0.45, 'a_values': [3.0, 4.39]}, {'alpha_level': 0.333, 'a_values': [3.0, 5.0]}]"
30.0,5.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.5, 'tinggi': 0.5}","{'asam': 0.6667, 'netral': 0.3333, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.5, 'Rule 2': 0.3333, 'Rule 7': 0.5, 'Rule 8': 0.3333}","[{'alpha_level': 0.5, 'a_values': [3.0, 4.37]}, {'alpha_level': 0.333, 'a_values': [3.0, 5.0]}]"
30.1,5.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.45, 'tinggi': 0.55}","{'asam': 0.6667, 'netral': 0.3333, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.45, 'Rule 2': 0.3333, 'Rule 7': 0.55, 'Rule 8': 0.3333}","[{'alpha_level': 0.55, 'a_values': [3.0, 3.61]}, {'alpha_level': 0.45, 'a_values': [3.0, 4.39]}, {'alpha_level': 0.333, 'a_values': [3.0, 5.0]}]"
30.2,5.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.4, 'tinggi': 0.6}","{'asam': 0.6667, 'netral': 0.3333, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.4, 'Rule 2': 0.3333, 'Rule 7': 0.6, 'Rule 8': 0.3333}","[{'alpha_level': 0.6, 'a_values': [3.0, 3.6]}, {'alpha_level': 0.4, 'a_values': [3.0, 4.4]}, {'alpha_level': 0.333, 'a_values': [3.0, 5.0]}]"
30.3,5.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.35, 'tinggi': 0.65}","{'asam': 0.6667, 'netral': 0.3333, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.35, 'Rule 2': 0.3333, 'Rule 7': 0.65, 'Rule 8': 0.3333}","[{'alpha_level': 0.65, 'a_values': [3.0, 3.59]}, {'alpha_level': 0.35, 'a_values': [3.0, 4.41]}, {'alpha_level': 0.333, 'a_values': [3.0, 5.0]}]"
30.4,5.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.3, 'tinggi': 0.7}","{'asam': 0.6667, 'netral': 0.3333, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.3, 'Rule 2': 0.3, 'Rule 7': 0.6667, 'Rule 8': 0.3333}","[{'alpha_level': 0.667, 'a_values': [3.0, 3.58]}, {'alpha_level': 0.333, 'a_values': [3.0, 4.42]}, {'alpha_level': 0.3, 'a_values': [3.0, 5.0]}]"
30.5,5.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.25, 'tinggi': 0.75}","{'asam': 0.6667, 'netral': 0.3333, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.25, 'Rule 2': 0.25, 'Rule 7': 0.6667, 'Rule 8': 0.3333}","[{'alpha_level': 0.667, 'a_values': [3.0, 3.58]}, {'alpha_level': 0.333, 'a_values': [3.0, 4.42]}, {'alpha_level': 0.25, 'a_values': [3.0, 5.0]}]"
30.6,5.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.2, 'tinggi': 0.8}","{'asam': 0.6667, 'netral': 0.3333, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.2, 'Rule 2': 0.2, 'Rule 7': 0.6667, 'Rule 8': 0.3333}","[{'alpha_level': 0.667, 'a_values': [3.0, 3.58]}, {'alpha_level': 0.333, 'a_values': [3.0, 4.42]}, {'alpha_level': 0.2, 'a_values': [3.0, 5.0]}]"
30.7,5.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.15, 'tinggi': 0.85}","{'asam': 0.6667, 'netral': 0.3333, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.1252, 'sedang': 0.8748, 'banyak': 0.0}","{'Rule 1': 0.15, 'Rule 2': 0.15, 'Rule 7': 0.6667, 'Rule 8': 0.3333}","[{'alpha_level': 0.667, 'a_values': [3.0, 3.58]}, {'alpha_level': 0.333, 'a_values': [3.0, 4.42]}, {'alpha_level': 0.15, 'a_values': [3.0, 5.0]}]"
30.8,5.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.1, 'tinggi': 0.9}","{'asam': 0.6667, 'netral': 0.3333, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.27, 'sedang': 0.73, 'banyak': 0.0}","{'Rule 1': 0.1, 'Rule 2': 0.1, 'Rule 7': 0.6667, 'Rule 8': 0.3333}","[{'alpha_level': 0.667, 'a_values': [3.0, 3.58]}, {'alpha_level': 0.333, 'a_values': [3.0, 4.42]}, {'alpha_level': 0.1, 'a_values': [3.0, 5.0]}]"
30.9,5.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.05, 'tinggi': 0.95}","{'asam': 0.6667, 'netral': 0.3333, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.4226, 'sedang': 0.5774, 'banyak': 0.0}","{'Rule 1': 0.05, 'Rule 2': 0.05, 'Rule 7': 0.6667, 'Rule 8': 0.3333}","[{'alpha_level': 0.667, 'a_values': [3.0, 3.58]}, {'alpha_level': 0.333, 'a_values': [3.0, 4.42]}, {'alpha_level': 0.05, 'a_values': [3.0, 5.0]}]"
31.0,5.5,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.0, 'normal': 0.0, 'tinggi': 1.0}","{'asam': 0.6667, 'netral': 0.3333, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.5835, 'sedang': 0.4165, 'banyak': 0.0}","{'Rule 7': 0.6667, 'Rule 8': 0.3333}","[{'alpha_level': 0.667, 'a_values': [3.0, 3.58]}, {'alpha_level': 0.333, 'a_values': [3.0, 4.42]}]"
23.0,5.6,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 1.0, 'normal': 0.0, 'tinggi': 0.0}","{'asam': 0.6, 'netral': 0.4, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.3926, 'sedang': 0.6074, 'banyak': 0.0}","{'Rule 4': 0.6, 'Rule 5': 0.4}","[{'alpha_level': 0.6, 'a_values': [3.0, 3.6]}, {'alpha_level': 0.4, 'a_values': [3.0, 4.4]}]"
23.1,5.6,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.95, 'normal': 0.05, 'tinggi': 0.0}","{'asam': 0.6, 'netral': 0.4, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.2407, 'sedang': 0.7593, 'banyak': 0.0}","{'Rule 1': 0.05, 'Rule 2': 0.05, 'Rule 4': 0.6, 'Rule 5': 0.4}","[{'alpha_level': 0.6, 'a_values': [3.0, 3.6]}, {'alpha_level': 0.4, 'a_values': [3.0, 4.4]}, {'alpha_level': 0.05, 'a_values': [3.0, 5.0]}]"
23.2,5.6,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.9, 'normal': 0.1, 'tinggi': 0.0}","{'asam': 0.6, 'netral': 0.4, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0964, 'sedang': 0.9036, 'banyak': 0.0}","{'Rule 1': 0.1, 'Rule 2': 0.1, 'Rule 4': 0.6, 'Rule 5': 0.4}","[{'alpha_level': 0.6, 'a_values': [3.0, 3.6]}, {'alpha_level': 0.4, 'a_values': [3.0, 4.4]}, {'alpha_level': 0.1, 'a_values': [3.0, 5.0]}]"
23.3,5.6,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.85, 'normal': 0.15, 'tinggi': 0.0}","{'asam': 0.6, 'netral': 0.4, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.15, 'Rule 2': 0.15, 'Rule 4': 0.6, 'Rule 5': 0.4}","[{'alpha_level': 0.6, 'a_values': [3.0, 3.6]}, {'alpha_level': 0.4, 'a_values': [3.0, 4.4]}, {'alpha_level': 0.15, 'a_values': [3.0, 5.0]}]"
23.4,5.6,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.8, 'normal': 0.2, 'tinggi': 0.0}","{'asam': 0.6, 'netral': 0.4, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.2, 'Rule 2': 0.2, 'Rule 4': 0.6, 'Rule 5': 0.4}","[{'alpha_level': 0.6, 'a_values': [3.0, 3.6]}, {'alpha_level': 0.4, 'a_values': [3.0, 4.4]}, {'alpha_level': 0.2, 'a_values': [3.0, 5.0]}]"
23.5,5.6,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.75, 'normal': 0.25, 'tinggi': 0.0}","{'asam': 0.6, 'netral': 0.4, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.25, 'Rule 2': 0.25, 'Rule 4': 0.6, 'Rule 5': 0.4}","[{'alpha_level': 0.6, 'a_values': [3.0, 3.6]}, {'alpha_level': 0.4, 'a_values': [3.0, 4.4]}, {'alpha_level': 0.25, 'a_values': [3.0, 5.0]}]"
23.6,5.6,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.7, 'normal': 0.3, 'tinggi': 0.0}","{'asam': 0.6, 'netral': 0.4, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.3, 'Rule 2': 0.3, 'Rule 4': 0.6, 'Rule 5': 0.4}","[{'alpha_level': 0.6, 'a_values': [3.0, 3.6]}, {'alpha_level': 0.4, 'a_values': [3.0, 4.4]}, {'alpha_level': 0.3, 'a_values': [3.0, 5.0]}]"
23.7,5.6,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.65, 'normal': 0.35, 'tinggi': 0.0}","{'asam': 0.6, 'netral': 0.4, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.35, 'Rule 2': 0.35, 'Rule 4': 0.6, 'Rule 5': 0.4}","[{'alpha_level': 0.6, 'a_values': [3.0, 3.6]}, {'alpha_level': 0.4, 'a_values': [3.0, 4.4]}, {'alpha_level': 0.35, 'a_values': [3.0, 5.0]}]"
23.8,5.6,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.6, 'normal': 0.4, 'tinggi': 0.0}","{'asam': 0.6, 'netral': 0.4, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.4, 'Rule 2': 0.4, 'Rule 4': 0.6, 'Rule 5': 0.4}","[{'alpha_level': 0.6, 'a_values': [3.0, 3.6]}, {'alpha_level': 0.4, 'a_values': [3.0, 5.0]}]"
23.9,5.6,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.55, 'normal': 0.45, 'tinggi': 0.0}","{'asam': 0.6, 'netral': 0.4, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.45, 'Rule 2': 0.4, 'Rule 4': 0.55, 'Rule 5': 0.4}","[{'alpha_level': 0.55, 'a_values': [3.0, 3.61]}, {'alpha_level': 0.45, 'a_values': [3.0, 4.39]}, {'alpha_level': 0.4, 'a_values': [3.0, 5.0]}]"
24.0,5.6,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.5, 'normal': 0.5, 'tinggi': 0.0}","{'asam': 0.6, 'netral': 0.4, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.5, 'Rule 2': 0.4, 'Rule 4': 0.5, 'Rule 5': 0.4}","[{'alpha_level': 0.5, 'a_values': [3.0, 4.37]}, {'alpha_level': 0.4, 'a_values': [3.0, 5.0]}]"
24.1,5.6,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.45, 'normal': 0.55, 'tinggi': 0.0}","{'asam': 0.6, 'netral': 0.4, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.55, 'Rule 2': 0.4, 'Rule 4': 0.45, 'Rule 5': 0.4}","[{'alpha_level': 0.55, 'a_values': [3.64, 4.36]}, {'alpha_level': 0.45, 'a_values': [3.0, 4.39]}, {'alpha_level': 0.4, 'a_values': [3.0, 5.0]}]"
24.2,5.6,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.4, 'normal': 0.6, 'tinggi': 0.0}","{'asam': 0.6, 'netral': 0.4, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.6, 'Rule 2': 0.4, 'Rule 4': 0.4, 'Rule 5': 0.4}","[{'alpha_level': 0.6, 'a_values': [3.65, 4.35]}, {'alpha_level': 0.4, 'a_values': [3.0, 5.0]}]"
24.3,5.6,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.35, 'normal': 0.65, 'tinggi': 0.0}","{'asam': 0.6, 'netral': 0.4, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.6, 'Rule 2': 0.4, 'Rule 4': 0.35, 'Rule 5': 0.35}","[{'alpha_level': 0.6, 'a_values': [3.65, 4.35]}, {'alpha_level': 0.4, 'a_values': [3.6, 5.0]}, {'alpha_level': 0.35, 'a_values': [3.0, 5.0]}]"
24.4,5.6,100.0,"{'rendah': [14.0, 14.0, 23.0, 25.0], 'normal': [23.0, 25.0, 29.0, 31.0], 'tinggi': [29.0, 31.0, 40.0, 40.0]}","{'asam': [4.0, 4.0, 5.0, 6.5], 'netral': [5.0, 6.5, 7.5, 9.0], 'basa': [7.5, 9.0, 14.0, 14.0]}","{'rendah': 0.3, 'normal': 0.7, 'tinggi': 0.0}","{'asam': 0.6, 'netral': 0.4, 'basa': 0.0}","{'sedikit': [3.0, 3.0, 3.5, 3.75], 'sedang': [3.5, 3.75, 4.25, 4.5], 'banyak': [4.25, 4.5, 5.0, 5.0]}","{'sedikit': 0.0, 'sedang': 1.0, 'banyak': 0.0}","{'Rule 1': 0.6, 'Rule 2': 0.4, 'Rule 4': 0.3, 'Rule 5': 0.3}","[{'alpha_level': 0.6, 'a_values': [3.65, 4.35]}, {'alpha_level': 0.4, 'a_values': [3.6, 5.0]}, {'alpha_level': 0.3, 'a_values': [3.0, 5.0]}]"
